2026-03-10 21:14:32,380 - src.api.main - INFO - 处理文件提交: SUB_3EC1B38D, 包含 1 个文件
2026-03-10 21:14:32,380 - src.api.main - INFO - 处理媒体文件: test_file.txt, 类型: document, 路径: uploads\SUB_3EC1B38D_test_file.txt
2026-03-10 21:14:32,380 - utils.media_processor - INFO - Processing document file: uploads\SUB_3EC1B38D_test_file.txt
2026-03-10 21:14:32,390 - src.api.main - INFO - 媒体文件处理完成: test_file.txt
2026-03-10 21:14:32,394 - src.api.main - INFO - 处理文件提交: SUB_AD38F02E, 包含 1 个文件
2026-03-10 21:14:32,394 - src.api.main - INFO - 处理媒体文件: test_file.txt, 类型: document, 路径: uploads\SUB_AD38F02E_test_file.txt
2026-03-10 21:14:32,396 - utils.media_processor - INFO - Processing document file: uploads\SUB_AD38F02E_test_file.txt
2026-03-10 21:14:32,401 - src.api.main - INFO - 媒体文件处理完成: test_file.txt
2026-03-10 21:14:32,401 - src.api.main - INFO - 媒体数据长度: 2
2026-03-10 21:14:32,401 - src.api.main - INFO - 更新提交状态为处理中: SUB_3818130D
2026-03-10 21:14:32,468 - src.api.main - INFO - 更新提交状态完成
2026-03-10 21:14:32,468 - src.api.main - INFO - 准备学生数据
2026-03-10 21:14:32,471 - src.api.main - INFO - 学生数据: {'student_id': 'test001', 'name': '测试学生', 'age': 20, 'grade': '大三', 'major': '计算机科学'}
2026-03-10 21:14:32,471 - src.api.main - INFO - 定义评估维度
2026-03-10 21:14:32,473 - src.api.main - INFO - 评估维度数量: 10
2026-03-10 21:14:32,473 - src.api.main - INFO - 获取当前AI配置
2026-03-10 21:14:32,473 - src.api.main - INFO - 使用AI配置: openai, 模型: gpt-4o
2026-03-10 21:14:32,473 - src.api.main - INFO - 初始化评估crew
2026-03-10 21:14:32,473 - src.api.main - INFO - 评估crew初始化完成
2026-03-10 21:14:32,475 - src.api.main - INFO - 开始评估学生: test001
2026-03-10 21:14:32,475 - src.api.main - INFO - 评估完成: 50cb5540-ec71-4b28-b954-74223ea859fc
2026-03-10 21:14:32,476 - src.api.main - INFO - 评估结果类型: <class 'models.schemas.EvaluationResult'>
2026-03-10 21:14:32,476 - src.api.main - INFO - 保存评估结果到数据库
2026-03-10 21:14:32,497 - src.api.main - INFO - 评估结果保存完成: EVAL_B46ADF00
2026-03-10 21:14:32,497 - src.api.main - INFO - 保存维度评分
2026-03-10 21:14:32,675 - src.api.main - INFO - 维度评分保存完成
2026-03-10 21:14:32,677 - src.api.main - INFO - 更新提交状态为完成: SUB_3818130D
2026-03-10 21:14:32,693 - src.api.main - INFO - 更新提交状态完成
2026-03-10 21:14:32,693 - src.api.main - INFO - 构建响应
2026-03-10 21:14:32,693 - src.api.main - INFO - 维度评分响应构建完成，数量: 10
2026-03-10 21:14:32,695 - src.api.main - INFO - 评估响应构建完成
2026-03-10 21:28:22,921 - asyncio - DEBUG - Using proactor: IocpProactor
2026-03-10 21:28:24,571 - crewai.utilities.file_store - DEBUG - aiocache is not installed. File store features will be disabled. Install with: uv add aiocache
2026-03-10 21:28:24,614 - crewai.cli.config - INFO - Using config path: C:\Users\张伟健\.config\crewai\settings.json
2026-03-10 21:29:36,281 - src.api.main - INFO - 开始评估提交: SUB_C51CDFC2
2026-03-10 21:29:36,281 - src.api.main - INFO - 检查提交是否存在: SUB_C51CDFC2
2026-03-10 21:29:36,286 - src.api.main - INFO - 提交存在: SUB_C51CDFC2
2026-03-10 21:29:36,286 - src.api.main - INFO - 检查学生是否存在: 2
2026-03-10 21:29:36,289 - src.api.main - INFO - 学生存在: 测试
2026-03-10 21:29:36,290 - src.api.main - INFO - 初始化MediaProcessor
2026-03-10 21:29:36,291 - src.api.main - INFO - 获取学生 1212121 的所有提交
2026-03-10 21:29:36,296 - src.api.main - INFO - 获取到学生 1212121 的 2 个提交
2026-03-10 21:29:36,304 - src.api.main - INFO - 处理文件提交: SUB_C51CDFC2, 包含 1 个文件
2026-03-10 21:29:36,307 - src.api.main - INFO - 处理媒体文件: 2251563-张伟健-人工智能报告1.docx, 类型: document, 路径: uploads\SUB_C51CDFC2_2251563-张伟健-人工智能报告1.docx
2026-03-10 21:29:36,307 - utils.media_processor - INFO - Processing document file: uploads\SUB_C51CDFC2_2251563-张伟健-人工智能报告1.docx
2026-03-10 21:29:36,318 - src.api.main - INFO - 媒体文件处理完成: 2251563-张伟健-人工智能报告1.docx
2026-03-10 21:29:36,325 - src.api.main - INFO - 处理文件提交: SUB_329D693A, 包含 1 个文件
2026-03-10 21:29:36,326 - src.api.main - INFO - 处理媒体文件: 2251563-张伟健-人工智能报告1.docx, 类型: document, 路径: uploads\SUB_329D693A_2251563-张伟健-人工智能报告1.docx
2026-03-10 21:29:36,326 - utils.media_processor - INFO - Processing document file: uploads\SUB_329D693A_2251563-张伟健-人工智能报告1.docx
2026-03-10 21:29:36,330 - src.api.main - INFO - 媒体文件处理完成: 2251563-张伟健-人工智能报告1.docx
2026-03-10 21:29:36,333 - src.api.main - INFO - 媒体数据长度: 1
2026-03-10 21:29:36,334 - src.api.main - INFO - 更新提交状态为处理中: SUB_C51CDFC2
2026-03-10 21:29:36,356 - src.api.main - INFO - 更新提交状态完成
2026-03-10 21:29:36,357 - src.api.main - INFO - 准备学生数据
2026-03-10 21:29:36,360 - src.api.main - INFO - 学生数据: {'student_id': '1212121', 'name': '测试', 'age': 21, 'grade': '大三', 'major': '智能制造'}
2026-03-10 21:29:36,360 - src.api.main - INFO - 定义评估维度
2026-03-10 21:29:36,361 - src.api.main - INFO - 评估维度数量: 10
2026-03-10 21:29:36,361 - src.api.main - INFO - 获取当前AI配置
2026-03-10 21:29:36,361 - src.api.main - INFO - 使用AI配置: openai, 模型: gpt-4o
2026-03-10 21:29:36,361 - src.api.main - INFO - 初始化评估crew
2026-03-10 21:29:36,578 - src.api.main - ERROR - 执行评估时出错: The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable
2026-03-10 21:29:36,593 - src.api.main - ERROR - 详细错误: Traceback (most recent call last):
  File "D:\AGENT\student-profiler-system\src\api\main.py", line 654, in evaluate_submission
    evaluation_crew = StudentEvaluationCrew(dimensions=dimensions, ai_config=ai_config)
  File "D:\AGENT\student-profiler-system\src\agents\crew_manager.py", line 47, in __init__
    self.llm = ChatOpenAI(
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\langchain_core\load\serializable.py", line 118, in __init__
    super().__init__(*args, **kwargs)
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\pydantic\main.py", line 253, in __init__
    validated_self = self.__pydantic_validator__.validate_python(data, self_instance=self)
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\langchain_openai\chat_models\base.py", line 1090, in validate_environment
    self.root_async_client = openai.AsyncOpenAI(
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\openai\_client.py", line 514, in __init__
    raise OpenAIError(
openai.OpenAIError: The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable

2026-03-10 21:29:36,660 - src.api.main - ERROR - HTTP异常: 执行评估时出错: The api_key client option must be set either by passing api_key to the client or by setting the OPENAI_API_KEY environment variable
2026-03-10 21:31:24,777 - openai._base_client - DEBUG - Request options: {'method': 'post', 'url': '/chat/completions', 'files': None, 'idempotency_key': 'stainless-python-retry-5472dccd-3cef-4c41-a81a-a7ee57f57d78', 'content': None, 'json_data': {'messages': [{'role': 'system', 'content': '你是一个 helpful assistant.'}, {'role': 'user', 'content': "你好，请回复'连接测试成功'"}], 'model': 'gpt-4o', 'max_tokens': 2000, 'temperature': 0.7}}
2026-03-10 21:31:24,802 - openai._base_client - DEBUG - Sending HTTP Request: POST https://api.openai.com/v1/chat/completions
2026-03-10 21:31:24,802 - httpcore.connection - DEBUG - connect_tcp.started host='api.openai.com' port=443 local_address=None timeout=5.0 socket_options=None
2026-03-10 21:31:34,822 - httpcore.connection - DEBUG - connect_tcp.failed exception=ConnectTimeout(TimeoutError('timed out'))
2026-03-10 21:31:34,866 - openai._base_client - DEBUG - Encountered httpx.TimeoutException
Traceback (most recent call last):
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpx\_transports\default.py", line 101, in map_httpcore_exceptions
    yield
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpx\_transports\default.py", line 250, in handle_request
    resp = self._pool.handle_request(req)
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpcore\_sync\connection_pool.py", line 256, in handle_request
    raise exc from None
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpcore\_sync\connection_pool.py", line 236, in handle_request
    response = connection.handle_request(
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpcore\_sync\connection.py", line 101, in handle_request
    raise exc
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpcore\_sync\connection.py", line 78, in handle_request
    stream = self._connect(request)
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpcore\_sync\connection.py", line 124, in _connect
    stream = self._network_backend.connect_tcp(**kwargs)
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpcore\_backends\sync.py", line 207, in connect_tcp
    with map_exceptions(exc_map):
  File "D:\python3.10v\lib\contextlib.py", line 153, in __exit__
    self.gen.throw(typ, value, traceback)
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpcore\_exceptions.py", line 14, in map_exceptions
    raise to_exc(exc) from exc
httpcore.ConnectTimeout: timed out

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\openai\_base_client.py", line 1005, in request
    response = self._client.send(
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpx\_client.py", line 914, in send
    response = self._send_handling_auth(
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpx\_client.py", line 942, in _send_handling_auth
    response = self._send_handling_redirects(
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpx\_client.py", line 979, in _send_handling_redirects
    response = self._send_single_request(request)
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpx\_client.py", line 1014, in _send_single_request
    response = transport.handle_request(request)
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpx\_transports\default.py", line 249, in handle_request
    with map_httpcore_exceptions():
  File "D:\python3.10v\lib\contextlib.py", line 153, in __exit__
    self.gen.throw(typ, value, traceback)
  File "D:\AGENT\student-profiler-system\venv\lib\site-packages\httpx\_transports\default.py", line 118, in map_httpcore_exceptions
    raise mapped_exc(message) from exc
httpx.ConnectTimeout: timed out
2026-03-10 21:31:34,869 - openai._base_client - DEBUG - 2 retries left
2026-03-10 21:31:34,870 - openai._base_client - INFO - Retrying request to /chat/completions in 0.390503 seconds
